state,regional_division,article_title,revision_id,article_quality,population
vermont,New England,"Hyde Park (village), Vermont",1167176686,Start,647064.0
vermont,New England,"Stowe (village), Vermont",171040177,Stub,647064.0
vermont,New England,"Lyndon Center (village), Vermont",171040242,Stub,647064.0
vermont,New England,"Jeffersonville (village), Vermont",171005617,Stub,647064.0
vermont,New England,"Newbury (village), Vermont",1167396399,C,647064.0
vermont,New England,"Derby Center (village), Vermont",171008268,Stub,647064.0
vermont,New England,"Derby Line (village), Vermont",171008394,Stub,647064.0
vermont,New England,"Lyndon (village), Vermont",1048383733,Stub,647064.0
vermont,New England,"Island Pond, Vermont",1179521620,C,647064.0
vermont,New England,"Milton (village), Vermont",813664829,Stub,647064.0
vermont,New England,"Manchester (village), Vermont",1167333879,C,647064.0
vermont,New England,"Old Bennington (village), Vermont",170998846,Stub,647064.0
vermont,New England,"Richmond (village), Vermont",171045504,Stub,647064.0
vermont,New England,"West Burke (village), Vermont",170998901,Stub,647064.0
vermont,New England,"Chester (village), Vermont",171045793,Stub,647064.0
vermont,New England,"Concord (village), Vermont",171045657,Stub,647064.0
vermont,New England,"Cambridge (village), Vermont",1166689387,Start,647064.0
vermont,New England,"Glover (village), Vermont",171045721,Stub,647064.0
vermont,New England,"Jacksonville (village), Vermont",171005700,Stub,647064.0
vermont,New England,"Poultney (village), Vermont",1167499456,Start,647064.0
vermont,New England,"Saxtons River (village), Vermont",170998967,Stub,647064.0
vermont,New England,"Groton (village), Vermont",171005768,Stub,647064.0
vermont,New England,"Newfane (village), Vermont",1167396480,C,647064.0
vermont,New England,"Proctorsville (village), Vermont",171045928,Stub,647064.0
vermont,New England,"Westminster (village), Vermont",1167840455,C,647064.0
vermont,New England,"Newport Center (village), Vermont",1155697587,Stub,647064.0
vermont,New England,"South Ryegate (village), Vermont",170999963,Stub,647064.0
vermont,New England,"West Glover (village), Vermont",171046064,Stub,647064.0
vermont,New England,"Marshfield (village), Vermont",1167335605,Start,647064.0
vermont,New England,"Pittsford (village), Vermont",171046132,Stub,647064.0
vermont,New England,"Albany (village), Vermont",1166384236,Start,647064.0
vermont,New England,"South Shaftsbury (village), Vermont",702942555,Stub,647064.0
vermont,New England,"Alburgh (village), Vermont",1166384402,C,647064.0
vermont,New England,"Townshend (village), Vermont",170999085,Stub,647064.0
vermont,New England,"West Barnet (village), Vermont",171048999,Stub,647064.0
vermont,New England,"North Westminster (village), Vermont",170999154,Stub,647064.0
vermont,New England,"Perkinsville (village), Vermont",170999225,Stub,647064.0
vermont,New England,"Jericho (village), Vermont",1167180045,Start,647064.0
vermont,New England,"Essex Center (village), Vermont",171046205,Stub,647064.0
virginia,South Atlantic,"Accomack County, Virginia",1177127699,C,8683619.0
virginia,South Atlantic,"Albemarle County, Virginia",1174935575,GA,8683619.0
virginia,South Atlantic,"Alleghany County, Virginia",1177381277,C,8683619.0
virginia,South Atlantic,"Amelia County, Virginia",1176261398,C,8683619.0
virginia,South Atlantic,"Amherst County, Virginia",1172759600,C,8683619.0
virginia,South Atlantic,"Appomattox County, Virginia",1173914155,C,8683619.0
virginia,South Atlantic,"Arlington County, Virginia",1180090758,B,8683619.0
virginia,South Atlantic,"Augusta County, Virginia",1179806976,C,8683619.0
virginia,South Atlantic,"Bath County, Virginia",1179190289,C,8683619.0
virginia,South Atlantic,"Bedford County, Virginia",1175701448,C,8683619.0
virginia,South Atlantic,"Bland County, Virginia",1172622410,C,8683619.0
virginia,South Atlantic,"Botetourt County, Virginia",1178411699,C,8683619.0
virginia,South Atlantic,"Brunswick County, Virginia",1173345759,C,8683619.0
virginia,South Atlantic,"Buchanan County, Virginia",1161252887,C,8683619.0
virginia,South Atlantic,"Buckingham County, Virginia",1179396671,C,8683619.0
virginia,South Atlantic,"Campbell County, Virginia",1177668957,C,8683619.0
virginia,South Atlantic,"Caroline County, Virginia",1175705267,B,8683619.0
virginia,South Atlantic,"Carroll County, Virginia",1159576648,C,8683619.0
virginia,South Atlantic,"Charles City County, Virginia",1176143424,C,8683619.0
virginia,South Atlantic,"Charlotte County, Virginia",1175706369,C,8683619.0
virginia,South Atlantic,"Chesterfield County, Virginia",1166068523,B,8683619.0
virginia,South Atlantic,"Clarke County, Virginia",1159576984,C,8683619.0
virginia,South Atlantic,"Craig County, Virginia",1172873564,C,8683619.0
virginia,South Atlantic,"Culpeper County, Virginia",1180125397,C,8683619.0
virginia,South Atlantic,"Cumberland County, Virginia",1175706773,C,8683619.0
virginia,South Atlantic,"Dickenson County, Virginia",1159577209,C,8683619.0
virginia,South Atlantic,"Dinwiddie County, Virginia",1179891099,C,8683619.0
virginia,South Atlantic,"Essex County, Virginia",1175711008,C,8683619.0
virginia,South Atlantic,"Fairfax County, Virginia",1179705918,B,8683619.0
virginia,South Atlantic,"Fauquier County, Virginia",1177286317,C,8683619.0
virginia,South Atlantic,"Floyd County, Virginia",1175731895,C,8683619.0
virginia,South Atlantic,"Fluvanna County, Virginia",1177061279,C,8683619.0
virginia,South Atlantic,"Franklin County, Virginia",1178238427,C,8683619.0
virginia,South Atlantic,"Frederick County, Virginia",1174839386,C,8683619.0
virginia,South Atlantic,"Giles County, Virginia",1163056257,C,8683619.0
virginia,South Atlantic,"Gloucester County, Virginia",1179710658,B,8683619.0
virginia,South Atlantic,"Goochland County, Virginia",1173720612,B,8683619.0
virginia,South Atlantic,"Grayson County, Virginia",1168636825,C,8683619.0
virginia,South Atlantic,"Greene County, Virginia",1176840755,C,8683619.0
virginia,South Atlantic,"Greensville County, Virginia",1180298399,C,8683619.0
virginia,South Atlantic,"Halifax County, Virginia",1166092103,C,8683619.0
virginia,South Atlantic,"Hanover County, Virginia",1172882656,C,8683619.0
virginia,South Atlantic,"Henrico County, Virginia",1178174208,B,8683619.0
virginia,South Atlantic,"Henry County, Virginia",1174411303,C,8683619.0
virginia,South Atlantic,"Highland County, Virginia",1179512268,GA,8683619.0
virginia,South Atlantic,"Isle of Wight County, Virginia",1172934669,C,8683619.0
virginia,South Atlantic,"James City County, Virginia",1176008529,B,8683619.0
virginia,South Atlantic,"King and Queen County, Virginia",1176205466,C,8683619.0
virginia,South Atlantic,"King George County, Virginia",1177803019,C,8683619.0
virginia,South Atlantic,"King William County, Virginia",1171044243,C,8683619.0
virginia,South Atlantic,"Lancaster County, Virginia",1175410763,C,8683619.0
virginia,South Atlantic,"Lee County, Virginia",1178691008,C,8683619.0
virginia,South Atlantic,"Loudoun County, Virginia",1176589473,C,8683619.0
virginia,South Atlantic,"Louisa County, Virginia",1172752518,C,8683619.0
virginia,South Atlantic,"Lunenburg County, Virginia",1159606947,C,8683619.0
virginia,South Atlantic,"Madison County, Virginia",1159607022,C,8683619.0
virginia,South Atlantic,"Mathews County, Virginia",1159686921,GA,8683619.0
virginia,South Atlantic,"Mecklenburg County, Virginia",1159687045,C,8683619.0
virginia,South Atlantic,"Middlesex County, Virginia",1177439291,C,8683619.0
virginia,South Atlantic,"Montgomery County, Virginia",1152594631,C,8683619.0
virginia,South Atlantic,"Nelson County, Virginia",1178415845,C,8683619.0
virginia,South Atlantic,"New Kent County, Virginia",1171659522,C,8683619.0
virginia,South Atlantic,"Northampton County, Virginia",1166671671,C,8683619.0
virginia,South Atlantic,"Northumberland County, Virginia",1172345198,C,8683619.0
virginia,South Atlantic,"Nottoway County, Virginia",1160205180,C,8683619.0
virginia,South Atlantic,"Orange County, Virginia",1171107080,B,8683619.0
virginia,South Atlantic,"Page County, Virginia",1172540443,C,8683619.0
virginia,South Atlantic,"Patrick County, Virginia",1172200578,C,8683619.0
virginia,South Atlantic,"Pittsylvania County, Virginia",1170250578,C,8683619.0
virginia,South Atlantic,"Powhatan County, Virginia",1159751766,GA,8683619.0
virginia,South Atlantic,"Prince Edward County, Virginia",1173346044,C,8683619.0
virginia,South Atlantic,"Prince George County, Virginia",1173169934,C,8683619.0
virginia,South Atlantic,"Prince William County, Virginia",1176303629,C,8683619.0
virginia,South Atlantic,"Pulaski County, Virginia",1159752330,C,8683619.0
virginia,South Atlantic,"Rappahannock County, Virginia",1180119731,B,8683619.0
virginia,South Atlantic,"Richmond County, Virginia",1166940769,C,8683619.0
virginia,South Atlantic,"Roanoke County, Virginia",1175386938,C,8683619.0
virginia,South Atlantic,"Rockbridge County, Virginia",1168629971,C,8683619.0
virginia,South Atlantic,"Rockingham County, Virginia",1172930083,C,8683619.0
virginia,South Atlantic,"Russell County, Virginia",1159752983,C,8683619.0
virginia,South Atlantic,"Scott County, Virginia",1172621888,C,8683619.0
virginia,South Atlantic,"Shenandoah County, Virginia",1174079675,C,8683619.0
virginia,South Atlantic,"Smyth County, Virginia",1179713060,C,8683619.0
virginia,South Atlantic,"Southampton County, Virginia",1153510493,C,8683619.0
virginia,South Atlantic,"Spotsylvania County, Virginia",1177202263,C,8683619.0
virginia,South Atlantic,"Stafford County, Virginia",1175370881,C,8683619.0
virginia,South Atlantic,"Surry County, Virginia",1174236915,C,8683619.0
virginia,South Atlantic,"Sussex County, Virginia",1177426495,C,8683619.0
virginia,South Atlantic,"Tazewell County, Virginia",1172617911,C,8683619.0
virginia,South Atlantic,"Warren County, Virginia",1173161788,C,8683619.0
virginia,South Atlantic,"Washington County, Virginia",1175561145,C,8683619.0
virginia,South Atlantic,"Westmoreland County, Virginia",1179981187,C,8683619.0
virginia,South Atlantic,"Wise County, Virginia",1178752866,C,8683619.0
virginia,South Atlantic,"Wythe County, Virginia",1169693796,C,8683619.0
virginia,South Atlantic,"York County, Virginia",1176624311,C,8683619.0
virginia,South Atlantic,"Alexandria, Virginia",1180367758,B,8683619.0
virginia,South Atlantic,"Bristol, Virginia",1172656361,B,8683619.0
virginia,South Atlantic,"Buena Vista, Virginia",1177346134,C,8683619.0
virginia,South Atlantic,"Charlottesville, Virginia",1179344628,GA,8683619.0
virginia,South Atlantic,"Chesapeake, Virginia",1177498283,B,8683619.0
virginia,South Atlantic,"Colonial Heights, Virginia",1169222060,B,8683619.0
virginia,South Atlantic,"Covington, Virginia",1169330302,GA,8683619.0
virginia,South Atlantic,"Danville, Virginia",1176688108,GA,8683619.0
virginia,South Atlantic,"Emporia, Virginia",1174387012,GA,8683619.0
virginia,South Atlantic,"Fairfax, Virginia",1175067625,GA,8683619.0
virginia,South Atlantic,"Falls Church, Virginia",1177312743,C,8683619.0
virginia,South Atlantic,"Franklin, Virginia",1170363182,GA,8683619.0
virginia,South Atlantic,"Fredericksburg, Virginia",1178256264,C,8683619.0
virginia,South Atlantic,"Galax, Virginia",1173219237,GA,8683619.0
virginia,South Atlantic,"Hampton, Virginia",1178925952,B,8683619.0
virginia,South Atlantic,"Harrisonburg, Virginia",1178248304,GA,8683619.0
virginia,South Atlantic,"Hopewell, Virginia",1173345591,C,8683619.0
virginia,South Atlantic,"Lexington, Virginia",1176128309,C,8683619.0
virginia,South Atlantic,"Lynchburg, Virginia",1180195119,B,8683619.0
virginia,South Atlantic,"Manassas, Virginia",1178149428,GA,8683619.0
virginia,South Atlantic,"Manassas Park, Virginia",1177308264,C,8683619.0
virginia,South Atlantic,"Martinsville, Virginia",1179945503,GA,8683619.0
virginia,South Atlantic,"Newport News, Virginia",1177933906,B,8683619.0
virginia,South Atlantic,"Norfolk, Virginia",1180350896,B,8683619.0
virginia,South Atlantic,"Norton, Virginia",1160458417,C,8683619.0
virginia,South Atlantic,"Petersburg, Virginia",1177840438,C,8683619.0
virginia,South Atlantic,"Poquoson, Virginia",1175736646,C,8683619.0
virginia,South Atlantic,"Portsmouth, Virginia",1179580801,B,8683619.0
virginia,South Atlantic,"Radford, Virginia",1174929714,GA,8683619.0
virginia,South Atlantic,"Richmond, Virginia",1180350446,B,8683619.0
virginia,South Atlantic,"Roanoke, Virginia",1179983043,FA,8683619.0
virginia,South Atlantic,"Salem, Virginia",1173991892,GA,8683619.0
virginia,South Atlantic,"Staunton, Virginia",1177187603,B,8683619.0
virginia,South Atlantic,"Suffolk, Virginia",1178808034,C,8683619.0
virginia,South Atlantic,"Virginia Beach, Virginia",1179974819,GA,8683619.0
virginia,South Atlantic,"Waynesboro, Virginia",1167253545,C,8683619.0
virginia,South Atlantic,"Williamsburg, Virginia",1179596070,C,8683619.0
virginia,South Atlantic,"Winchester, Virginia",1179433809,B,8683619.0
washington,Pacific,"Aberdeen, Washington",1179080433,C,7785786.0
washington,Pacific,"Airway Heights, Washington",1176353978,GA,7785786.0
washington,Pacific,"Algona, Washington",1176355686,C,7785786.0
washington,Pacific,"Anacortes, Washington",1171021939,C,7785786.0
washington,Pacific,"Arlington, Washington",1176431804,FA,7785786.0
washington,Pacific,"Asotin, Washington",1144785093,C,7785786.0
washington,Pacific,"Auburn, Washington",1180347120,C,7785786.0
washington,Pacific,"Bainbridge Island, Washington",1179344647,C,7785786.0
washington,Pacific,"Battle Ground, Washington",1176608571,C,7785786.0
washington,Pacific,"Bellevue, Washington",1180370504,B,7785786.0
washington,Pacific,"Bellingham, Washington",1180370506,B,7785786.0
washington,Pacific,"Benton City, Washington",1174344689,C,7785786.0
washington,Pacific,"Bingen, Washington",1165536152,C,7785786.0
washington,Pacific,"Black Diamond, Washington",1176896840,GA,7785786.0
washington,Pacific,"Blaine, Washington",1179255870,C,7785786.0
washington,Pacific,"Bonney Lake, Washington",1165536636,GA,7785786.0
washington,Pacific,"Bothell, Washington",1178281640,B,7785786.0
washington,Pacific,"Bremerton, Washington",1170184878,C,7785786.0
washington,Pacific,"Brewster, Washington",1165537019,C,7785786.0
washington,Pacific,"Bridgeport, Washington",1165537067,C,7785786.0
washington,Pacific,"Brier, Washington",1165537102,GA,7785786.0
washington,Pacific,"Buckley, Washington",1165537533,C,7785786.0
washington,Pacific,"Burien, Washington",1173228810,GA,7785786.0
washington,Pacific,"Burlington, Washington",1174241926,C,7785786.0
washington,Pacific,"Camas, Washington",1157197731,C,7785786.0
washington,Pacific,"Carnation, Washington",1177898741,GA,7785786.0
washington,Pacific,"Cashmere, Washington",1153022876,GA,7785786.0
washington,Pacific,"Castle Rock, Washington",1165538586,GA,7785786.0
washington,Pacific,"Centralia, Washington",1176437471,B,7785786.0
washington,Pacific,"Chehalis, Washington",1178763189,GA,7785786.0
washington,Pacific,"Chelan, Washington",1173483495,C,7785786.0
washington,Pacific,"Cheney, Washington",1169362787,C,7785786.0
washington,Pacific,"Chewelah, Washington",1165539189,C,7785786.0
washington,Pacific,"Clarkston, Washington",1174017523,C,7785786.0
washington,Pacific,"Cle Elum, Washington",1177455918,GA,7785786.0
washington,Pacific,"Clyde Hill, Washington",1177609337,C,7785786.0
washington,Pacific,"Colfax, Washington",1165644749,C,7785786.0
washington,Pacific,"College Place, Washington",1165644757,C,7785786.0
washington,Pacific,"Colville, Washington",1165644938,GA,7785786.0
washington,Pacific,"Connell, Washington",1177211194,C,7785786.0
washington,Pacific,"Cosmopolis, Washington",1165645278,C,7785786.0
washington,Pacific,"Covington, Washington",1172615925,GA,7785786.0
washington,Pacific,"Davenport, Washington",1177211439,GA,7785786.0
washington,Pacific,"Dayton, Washington",1176512776,C,7785786.0
washington,Pacific,"Deer Park, Washington",1169212989,GA,7785786.0
washington,Pacific,"Des Moines, Washington",1175586552,C,7785786.0
washington,Pacific,"DuPont, Washington",1165647247,GA,7785786.0
washington,Pacific,"Duvall, Washington",1165647470,GA,7785786.0
washington,Pacific,"East Wenatchee, Washington",1165647690,C,7785786.0
washington,Pacific,"Edgewood, Washington",1165647840,C,7785786.0
washington,Pacific,"Edmonds, Washington",1177873505,GA,7785786.0
washington,Pacific,"Electric City, Washington",1165648026,GA,7785786.0
washington,Pacific,"Ellensburg, Washington",1178754141,C,7785786.0
washington,Pacific,"Elma, Washington",1175309414,C,7785786.0
washington,Pacific,"Entiat, Washington",1177195711,C,7785786.0
washington,Pacific,"Enumclaw, Washington",1180233895,C,7785786.0
washington,Pacific,"Ephrata, Washington",1172731144,C,7785786.0
washington,Pacific,"Everett, Washington",1180370511,FA,7785786.0
washington,Pacific,"Everson, Washington",1179285345,GA,7785786.0
washington,Pacific,"Federal Way, Washington",1180345871,B,7785786.0
washington,Pacific,"Ferndale, Washington",1179285523,C,7785786.0
washington,Pacific,"Fife, Washington",1165746895,GA,7785786.0
washington,Pacific,"Fircrest, Washington",1174820772,C,7785786.0
washington,Pacific,"Forks, Washington",1158054638,B,7785786.0
washington,Pacific,"George, Washington",1175378049,C,7785786.0
washington,Pacific,"Gig Harbor, Washington",1177543130,C,7785786.0
washington,Pacific,"Gold Bar, Washington",1165748157,GA,7785786.0
washington,Pacific,"Goldendale, Washington",1179578595,C,7785786.0
washington,Pacific,"Grand Coulee, Washington",1165748391,C,7785786.0
washington,Pacific,"Grandview, Washington",1165748471,C,7785786.0
washington,Pacific,"Granger, Washington",1177653799,C,7785786.0
washington,Pacific,"Granite Falls, Washington",1178659588,B,7785786.0
washington,Pacific,"Harrington, Washington",1168072278,C,7785786.0
washington,Pacific,"Hoquiam, Washington",1179146232,C,7785786.0
washington,Pacific,"Ilwaco, Washington",1176605573,GA,7785786.0
washington,Pacific,"Issaquah, Washington",1174531259,B,7785786.0
